StationAdd,StationA_1,BikesCapac,HubName,HubDist,StationUID,StationID,AuthorityI,StationNam,StationN_1,originlat,originlon,Tlat,Tlon,url,http
三合街一段/公館路西南側人行道(清江國小),"Sec. 1, Sanhe St./Gongguan Rd.",40,R21,715.3402085,TPE0223,223,TPE,清江國小,Qingjiang Elementary School,25.1274,121.507267,25.126169,121.50096,"https://api.mapbox.com/directions/v5/mapbox/walking/121.507267,25.1274;121.50096, 25.126169?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.507267,25.1274;121.50096, 25.126169?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
社中街43號對面停車場(社正公園),"No.43, Shezhong St. (opposite)",40,R15,1665.163612,TPE0224,224,TPE,社正公園,Shezheng Park,25.088243,121.510535,25.084284,121.52496,"https://api.mapbox.com/directions/v5/mapbox/walking/121.510535,25.088243;121.52496, 25.084284?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.510535,25.088243;121.52496, 25.084284?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
臥龍街267號對面人行道(臥龍樂業街口),"No.267, Wolong St. (opposite)",40,BR06,419.3717859,TPE0225,225,TPE,臥龍樂業街口,Wolong & Leye Intersection,25.0186,121.554839,25.018554,121.558606,"https://api.mapbox.com/directions/v5/mapbox/walking/121.554839,25.0186;121.558606, 25.018554?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.554839,25.0186;121.558606, 25.018554?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
向陽路49號旁人行道(向陽南港路口),"No.49, Xiangyang Rd.",32,BL21,424.4815228,TPE0226,226,TPE,向陽南港路口,Xiangyang & Nangang Intersection,25.054365,121.594228,25.050599,121.59363,"https://api.mapbox.com/directions/v5/mapbox/walking/121.594228,25.054365;121.59363, 25.050599?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.594228,25.054365;121.59363, 25.050599?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
環山路二段131號對面人行道(麗山高中),"No.131, Sec. 2, Huanshan Rd. (opposite)",40,BR17,472.2736973,TPE0227,227,TPE,麗山高中,LiShan High School,25.084244,121.57668,25.08015,121.57556,"https://api.mapbox.com/directions/v5/mapbox/walking/121.57668,25.084244;121.57556, 25.08015?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.57668,25.084244;121.57556, 25.08015?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
萬芳路60號西側廣場,"No.60, Wanfang Rd. (west side)",32,BR03,63.23907331,TPE0228,228,TPE,捷運萬芳社區站,MRT Wanfang Community Sta.,24.998811,121.56789,24.99858,121.568409,"https://api.mapbox.com/directions/v5/mapbox/walking/121.56789,24.998811;121.568409, 24.99858?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.56789,24.998811;121.568409, 24.99858?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
鄭州路23號東側人行道(市民太原路口)(鄰近台北地下街/台北車站),"No.23, Zhengzhou Rd. (east side)",34,R10,345.5846493,TPE0229,229,TPE,市民太原路口,Civic & Taiyuan Intersection,25.049394,121.514611,25.046755,121.516246,"https://api.mapbox.com/directions/v5/mapbox/walking/121.514611,25.049394;121.516246, 25.046755?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.514611,25.049394;121.516246, 25.046755?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
文德路22巷67號對面綠地,"No.67, Ln. 22, Wende Rd. (opposite)",36,BR18,529.6988569,TPE0230,230,TPE,湖光國宅,Huguang Republic Housing,25.075366,121.580811,25.078408,121.58447,"https://api.mapbox.com/directions/v5/mapbox/walking/121.580811,25.075366;121.58447, 25.078408?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.580811,25.075366;121.58447, 25.078408?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
八德路二段342號東側人行道(鄰近微風廣場/黑松世界),"No.342, Sec. 2, Bade Rd. (east side)",40,BR11,443.1849688,TPE0231,231,TPE,內政部營建署,Construction & Planning Agency,25.047805,121.545022,25.051727,121.544338,"https://api.mapbox.com/directions/v5/mapbox/walking/121.545022,25.047805;121.544338, 25.051727?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.545022,25.047805;121.544338, 25.051727?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
天母西路3-55號前人行道,"No.3-55, Tianmu W. Rd.",44,R18,1586.641549,TPE0232,232,TPE,中山天母路口,Zhongshan & Tianmu Intersection,25.118843,121.529738,25.109298,121.519153,"https://api.mapbox.com/directions/v5/mapbox/walking/121.529738,25.118843;121.519153, 25.109298?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.529738,25.118843;121.519153, 25.109298?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中央北路四段262號對面人行道,"No.262, Sec. 4, Zhongyang N. Rd. (opposite)",50,R24,79.03213468,TPE0233,233,TPE,捷運忠義站,MRT Zhongyi Sta.,25.131411,121.474155,25.130905,121.473657,"https://api.mapbox.com/directions/v5/mapbox/walking/121.474155,25.131411;121.473657, 25.130905?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.474155,25.131411;121.473657, 25.130905?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
行義路1號對面停車場,"No.1, Xingyi Rd. (opposite)",38,R19,1584.589158,TPE0234,234,TPE,永欣綠地,Yongxin Green Area,25.124162,121.526071,25.115007,121.515171,"https://api.mapbox.com/directions/v5/mapbox/walking/121.526071,25.124162;121.515171, 25.115007?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.526071,25.124162;121.515171, 25.115007?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
市民大道五段193號前方人行道(鄰近台北機廠),"No.193, Sec. 5, Civic Blvd.",30,G18,352.063848,TPE0235,235,TPE,市民東興路口,Civic Blvd & Dongxing Intersection,25.04846,121.565928,25.051328,121.564595,"https://api.mapbox.com/directions/v5/mapbox/walking/121.565928,25.04846;121.564595, 25.051328?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.565928,25.04846;121.564595, 25.051328?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
關渡路68號對面人行道,"No.68, Guandu Rd. (opposite)",36,R25,716.1335207,TPE0236,236,TPE,關渡自然公園,Guandu Nature Park,25.119292,121.469138,25.125431,121.467215,"https://api.mapbox.com/directions/v5/mapbox/walking/121.469138,25.119292;121.467215, 25.125431?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.469138,25.119292;121.467215, 25.125431?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
興隆路二段130巷30號對面人行道,"No.30, Ln. 130, Sec. 2, Xinglong Rd. (opposite)",38,BR04,730.3824152,TPE0237,237,TPE,文山第二行政中心,Wenshan 2nd District Office,25.001149,121.551418,24.999383,121.557737,"https://api.mapbox.com/directions/v5/mapbox/walking/121.551418,25.001149;121.557737, 24.999383?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.551418,25.001149;121.557737, 24.999383?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
瑞湖街101號對面人行道,"No.101, Ruihu St. (opposite)",32,BR17,784.2070118,TPE0238,238,TPE,瑞湖陽光街口,Ruihu & Yangguang Intersection,25.073119,121.575965,25.080152,121.57556,"https://api.mapbox.com/directions/v5/mapbox/walking/121.575965,25.073119;121.57556, 25.080152?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.575965,25.073119;121.57556, 25.080152?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
新明路323號前人行道,"No.323, Xinming Rd.",48,G19,952.3766225,TPE0239,239,TPE,新明路321巷口,"Ln. 321, Xinming Rd.",25.056687,121.584098,25.050557,121.57813,"https://api.mapbox.com/directions/v5/mapbox/walking/121.584098,25.056687;121.57813, 25.050557?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.584098,25.056687;121.57813, 25.050557?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
南京東路二段/建國北路二段(北側)(鄰近袖珍博物館),"Sec. 2, Nanjing E. Rd./Sec. 2, Jianguo N. Rd.",58,O08,304.2694239,TPE0240,240,TPE,南京建國路口,Nanjing Jianguo Intersection,25.052141,121.536802,25.051882,121.534081,"https://api.mapbox.com/directions/v5/mapbox/walking/121.536802,25.052141;121.534081, 25.051882?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.536802,25.052141;121.534081, 25.051882?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
林口街72號對面公園(林口公園),"No.72, Linkou St. (opposite)",38,BL19,346.6797078,TPE0241,241,TPE,林口公園,Linkou Park,25.038943,121.579146,25.040699,121.576574,"https://api.mapbox.com/directions/v5/mapbox/walking/121.579146,25.038943;121.576574, 25.040699?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.579146,25.038943;121.576574, 25.040699?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
大度路三段301巷223-5號西北側停車場(鄰近關渡宮),"No.223-5, Sec. 3, Dadu Rd.",40,R25,980.9894189,TPE0242,242,TPE,關渡宮,Kuantu Temple,25.117472,121.463161,25.12547,121.466861,"https://api.mapbox.com/directions/v5/mapbox/walking/121.463161,25.117472;121.466861, 25.12547?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.463161,25.117472;121.466861, 25.12547?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
永平街20巷37弄/永平街20巷11弄(社子公園南側),"Aly. 37, Ln. 20, Yongping St./Aly. 11, Ln. 20, Yongping St.",30,R15,2187.306247,TPE0243,243,TPE,社子公園,Shezi Park,25.090202,121.506219,25.08503,121.525175,"https://api.mapbox.com/directions/v5/mapbox/walking/121.506219,25.090202;121.525175, 25.08503?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.506219,25.090202;121.525175, 25.08503?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
復興南路一段36-9號前人行道(復興市民路口)(鄰近微風廣場/黑松世界),"No.36-9, Sec. 1, Fuxing S. Rd.",46,BR10,433.6968645,TPE0244,244,TPE,復興市民路口,Fuxing & Civic Intersection,25.045908,121.543736,25.04202,121.543985,"https://api.mapbox.com/directions/v5/mapbox/walking/121.543736,25.045908;121.543985, 25.04202?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.543736,25.045908;121.543985, 25.04202?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
復興北路370號前方人行道(捷運中山國中站),"No.370, Fuxing N. Rd.",44,BR12,28.61105824,TPE0245,245,TPE,捷運中山國中站,MRT Zhongshan Junior High School Sta.,25.060632,121.544028,25.060889,121.544031,"https://api.mapbox.com/directions/v5/mapbox/walking/121.544028,25.060632;121.544031, 25.060889?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.544028,25.060632;121.544031, 25.060889?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
至善路二段155號對面停車場(鄰近至德園),"No.155, Sec. 2, Zhishan Rd.(oppsite)",40,BR15,1706.848945,TPE0246,246,TPE,國立故宮博物院,National Palace Museum,25.098743,121.548086,25.085174,121.555226,"https://api.mapbox.com/directions/v5/mapbox/walking/121.548086,25.098743;121.555226, 25.085174?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.548086,25.098743;121.555226, 25.085174?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
興隆路四段50號前人行道(木柵公園),"No.50, Sec. 4, Xinglong Rd.",34,BR04,1399.9072,TPE0247,247,TPE,木柵公園,Mucha Park,24.987144,121.560627,24.999383,121.557737,"https://api.mapbox.com/directions/v5/mapbox/walking/121.560627,24.987144;121.557737, 24.999383?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.560627,24.987144;121.557737, 24.999383?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
基隆路二段166號前(喬治工商),"No.166, Sec. 2, Keelung Rd.",32,BR07,481.4189218,TPE0248,248,TPE,喬治工商,George Vocational High School of Taipei,25.027123,121.555566,25.023852,121.552737,"https://api.mapbox.com/directions/v5/mapbox/walking/121.555566,25.027123;121.552737, 25.023852?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.555566,25.027123;121.552737, 25.023852?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中華路一段206號前方廣場(鄰近國軍歷史文物館),"No.206, Sec. 1, Zhonghua Rd.",32,G11,375.8968945,TPE0249,249,TPE,中華桂林路口,Zhonghua & Guilin Intersection,25.037706,121.506624,25.036434,121.509752,"https://api.mapbox.com/directions/v5/mapbox/walking/121.506624,25.037706;121.509752, 25.036434?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.506624,25.037706;121.509752, 25.036434?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠孝東路三段221號前方人行道,"No.221, Sec. 3, Zhongxiao E. Rd.",38,BR10,364.046206,TPE0250,250,TPE,忠孝東路三段217巷口,"Ln. 217, Sec. 3, Zhongxiao E. Rd",25.04184,121.539873,25.041797,121.543143,"https://api.mapbox.com/directions/v5/mapbox/walking/121.539873,25.04184;121.543143, 25.041797?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.539873,25.04184;121.543143, 25.041797?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
劍潭路80對面公園(華齡公園),"No.80, Jiantan Rd.(oppsite)",36,R15,460.7265339,TPE0251,251,TPE,華齡公園,Hualing Park,25.083023,121.520692,25.083466,121.524807,"https://api.mapbox.com/directions/v5/mapbox/walking/121.520692,25.083023;121.524807, 25.083466?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.520692,25.083023;121.524807, 25.083466?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
辛亥路三段55號前方人行道(大安運動中心)(鄰近國立臺北教育大學),"No.55, Sec. 3, Xinhai Rd.",34,BR08,661.9615556,TPE0252,252,TPE,大安運動中心,Daan Sports Center,25.020544,121.545608,25.026154,121.543636,"https://api.mapbox.com/directions/v5/mapbox/walking/121.545608,25.020544;121.543636, 25.026154?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.545608,25.020544;121.543636, 25.026154?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
至誠路二段80號對面人行道(芝山抽水站)(鄰近雙溪生活水岸自行車道),"No.80, Sec. 2, Zhicheng Rd.(oppsite)",34,R17,600.0259443,TPE0253,253,TPE,芝山抽水站,Zhishan Pumping Sta.,25.101423,121.52799,25.10204,121.522636,"https://api.mapbox.com/directions/v5/mapbox/walking/121.52799,25.101423;121.522636, 25.10204?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.52799,25.101423;121.522636, 25.10204?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
立功街/立德路(西南側人行道),Ligong St./Lide Rd.,58,R25,475.0383027,TPE0254,254,TPE,立功立德路口,Ligong Lide Intersection,25.125377,121.471482,25.125431,121.467215,"https://api.mapbox.com/directions/v5/mapbox/walking/121.471482,25.125377;121.467215, 25.125431?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.471482,25.125377;121.467215, 25.125431?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
光復南路23號對面人行道,"No.23, Guangfu S. Rd.(oppsite)",30,BL17,576.1565736,TPE0255,255,TPE,光復南路22巷口,"Ln. 22, Guangfu S. Rd.",25.046914,121.557674,25.041838,121.556663,"https://api.mapbox.com/directions/v5/mapbox/walking/121.557674,25.046914;121.556663, 25.041838?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.557674,25.046914;121.556663, 25.041838?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中山北路五段609-625號前人行道(中山中正路口)(鄰近福林公園),"No.609 to No.625, Sec. 5, Zhongshan N. Rd.",40,R16,318.7394284,TPE0256,256,TPE,中山中正路口,Zhongshan & Zhongzheng  Intersection,25.096507,121.527526,25.094106,121.525966,"https://api.mapbox.com/directions/v5/mapbox/walking/121.527526,25.096507;121.525966, 25.094106?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.527526,25.096507;121.525966, 25.094106?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
